Date,OFI,OFI_ZScore
2021-05-03,8884100.0,2.068255154726988
2021-05-04,-1055600.0,-0.28631922053852676
2021-05-05,5889200.0,1.3167933633363191
2021-05-06,1487300.0,0.25845157027713567
2021-05-07,2242300.0,0.43496565074974625
2021-05-10,-1048300.0,-0.3669748286731392
2021-05-11,-3882800.0,-1.0337220671141403
2021-05-12,-778600.0,-0.27742312292758253
2021-05-13,2964400.0,0.6452876158130113
2021-05-14,953900.0,0.1507842410767933
2021-05-17,-300000.0,-0.17942539292746473
2021-05-18,-206800.0,-0.15115318386034815
2021-05-19,-8358900.0,-2.211582745294242
2021-05-20,1272000.0,0.3120565779030785
2021-05-21,-1970300.0,-0.5373645840393083
2021-05-24,-3177600.0,-0.9699433293456756
2021-05-25,-6376100.0,-1.8116027330035294
2021-05-26,928000.0,0.21337882311786244
2021-05-27,5619400.0,1.4630528715103301
2021-05-28,1478500.0,0.3307390153363504
2021-06-01,-209200.0,-0.1376825674656372
2021-06-02,-339100.0,-0.16151538724627862
2021-06-03,-54400.0,-0.10799468687077508
2021-06-04,-153700.0,-0.09974388764356026
2021-06-07,-8293100.0,-2.3432934922832906
2021-06-08,1804800.0,0.5217182746941694
2021-06-09,-2191400.0,-0.6225519373059384
2021-06-10,133300.0,0.0021927906661276114
2021-06-11,-52500.0,-0.05464542344532186
2021-06-14,-261200.0,-0.12191037076958743
2021-06-15,-2086900.0,-0.68453979602832
2021-06-16,-337400.0,-0.16585274263347236
2021-06-17,-15649900.0,-4.11045473815722
2021-06-18,57300.0,-0.0003346032553264992
2021-06-21,-576200.0,-0.15678871109248252
2021-06-22,1731000.0,0.45040667108934884
2021-06-23,-692900.0,-0.1905021064109688
2021-06-24,2032400.0,0.5161499019063839
2021-06-25,6454700.0,1.6299901452357215
2021-06-28,492900.0,0.10219292718558351
2021-06-29,-2910800.0,-0.7652251606387547
2021-06-30,10891700.0,2.6084353807594742
2021-07-01,193800.0,-0.00769448580660148
2021-07-02,883200.0,0.16059610411219566
2021-07-06,-8175500.0,-1.954546194229313
2021-07-07,-4256300.0,-0.994825435283991
2021-07-08,-1966500.0,-0.42545686575845415
2021-07-09,2017700.0,0.5268199687655106
2021-07-12,14804700.0,3.220893313065181
2021-07-13,-15436600.0,-3.0641454977418405
2021-07-14,841200.0,0.22039308107571598
2021-07-15,-32500.0,0.03609525747544841
2021-07-16,-686100.0,-0.09864730671511075
2021-07-19,-4423600.0,-0.8418198368657311
2021-07-20,1162000.0,0.28986196051770374
2021-07-21,-7247100.0,-1.3596046916999074
2021-07-22,1306900.0,0.3383528001546234
2021-07-23,652900.0,0.1984520591786921
2021-07-26,579500.0,0.210240922839236
2021-07-27,9235000.0,1.8714264996951897
2021-07-28,-7395500.0,-1.3664552291214278
2021-07-29,-1148500.0,-0.12075258721679229
2021-07-30,-673900.0,-0.004397309637479658
2021-08-02,202300.0,0.17737249398849864
2021-08-03,839800.0,0.31188345382844507
2021-08-04,-6166800.0,-1.0817646556551836
2021-08-05,1154000.0,0.37293534047460103
2021-08-06,4524300.0,1.0243137949994892
2021-08-09,99500.0,0.15169826067607492
2021-08-10,5702400.0,1.242626222755245
2021-08-11,12913900.0,2.4824770667458704
2021-08-12,2962000.0,0.6092084654272637
2021-08-13,1310100.0,0.27641914911605003
2021-08-16,884300.0,0.19678034027462232
2021-08-17,-4123700.0,-0.7456283347804938
2021-08-18,-2486600.0,-0.43824815517139387
2021-08-19,1546800.0,0.3048635439007348
2021-08-20,1081800.0,0.2151881267710765
2021-08-23,1063300.0,0.22842841886413812
2021-08-24,259800.0,0.0768495188748222
2021-08-25,-401700.0,-0.050703962849464615
2021-08-26,-1636200.0,-0.28551719937045533
2021-08-27,2174700.0,0.44443047772832195
2021-08-30,-550200.0,-0.08100839761825661
2021-08-31,11058900.0,2.0665749950347925
2021-09-01,-516400.0,-0.1273329075994162
2021-09-02,114400.0,-0.014636161355163158
2021-09-03,-4700500.0,-0.9105034817722688
2021-09-07,802300.0,0.12818701665184937
2021-09-08,-1161600.0,-0.24048256292260206
2021-09-09,-1887600.0,-0.37852168306138406
2021-09-10,20000.0,-0.018756791861274314
2021-09-13,-6530200.0,-1.3755544621209255
2021-09-14,9381900.0,1.7620961863354099
2021-09-15,3058900.0,0.5050890167805452
2021-09-16,-4232500.0,-0.901488069135005
2021-09-17,-2091600.0,-0.4784499598500515
2021-09-20,8227100.0,1.483973625908835
2021-09-21,-9064900.0,-1.7462189656194949
2021-09-22,2311400.0,0.3896586772362579
2021-09-23,1392500.0,0.20391523977752718
2021-09-24,-9793800.0,-1.8498018346302445
2021-09-27,-166300.0,-0.023990629899465623
2021-09-28,4003300.0,0.7529093408276488
2021-09-29,9680300.0,1.7565866007537698
2021-09-30,-3991900.0,-0.8078053645982544
2021-10-01,1286900.0,0.1725110112568563
2021-10-04,-921400.0,-0.23317915246027554
2021-10-05,932100.0,0.16972123047543952
2021-10-06,-10027900.0,-2.158512228213744
2021-10-07,-9136300.0,-1.8755285090644276
2021-10-08,-1064500.0,-0.2171133201136966
2021-10-11,-772200.0,-0.15691213305250226
2021-10-12,-3168300.0,-0.654428694126124
2021-10-13,478200.0,0.09773648543495075
2021-10-14,-1173000.0,-0.2677576937837421
2021-10-15,539900.0,0.09404036759187737
2021-10-18,24100.0,-0.011940887670338766
2021-10-19,-239400.0,-0.06435178631463939
2021-10-20,8430200.0,1.7663672880629893
2021-10-21,1589300.0,0.2983811268780286
2021-10-22,-1559000.0,-0.3779312218539173
2021-10-25,-70300.0,-0.05968717427241297
2021-10-26,-459100.0,-0.14099723327772049
2021-10-27,-191900.0,-0.07978713910819475
