Date,GDX,GLD,IVV,KBE,QQQ,SPY,VDE,VGT,XLE,XLF
2022-05-11,27714300,9179600,8473100,5588400,140326100,142361000,918500,18795200,99705000,110212200
2022-05-12,35862800,11626800,7557400,5085000,120910900,125090800,877100,10019200,90043600,114304100
2022-05-13,27278800,13031100,5360400,2738600,83684900,104174400,707100,5003200,59437400,64036200
2022-05-16,15573500,7319300,4944400,1921000,59190400,78622400,1079200,16830400,56518800,55662200
2022-05-17,16582400,6441100,5230400,2861400,62715300,83029700,1025100,3926400,56329400,62859300
2022-05-18,18448300,7472900,6217200,3577800,79477100,117674500,829000,4623200,66461400,74279300
2022-05-19,30947600,10580300,7168700,2914700,79920700,98510700,751500,5187200,71441000,71525400
2022-05-20,19963500,6578100,7447800,2896500,91764200,131432200,654800,5229600,63840000,77984600
2022-05-23,16314400,5518500,4936500,3522200,63648400,76414900,871700,4188000,53289400,78189300
2022-05-24,17950400,6794000,5415800,2856300,73491100,91448800,816000,5150400,53127600,77871200
2022-05-25,13881200,4595900,5610200,2505400,67144500,91472900,796800,3336800,52648000,72192600
2022-05-26,12079100,6467000,4283400,2025700,59462200,82168300,921100,4561600,42678200,50803200
2022-05-27,11892200,3847900,4078600,2205100,66985600,84768700,748200,9527200,37334400,43862500
2022-05-31,21929000,6244000,5773900,2378800,60968300,95937000,1347600,3847200,78681200,64778900
2022-06-01,14071100,6946500,6646200,1855600,65341700,86585800,878700,8729600,59297200,48642400
2022-06-02,21415300,5623100,4391500,2102200,59291300,79609600,714000,5162400,52605400,45334700
2022-06-03,14528300,5519400,4039000,1581900,60914700,71874300,702200,7980800,41050600,36699400
2022-06-06,12275800,3766000,3028600,1941900,51785000,57508900,569600,2684800,33384600,32829600
2022-06-07,11530600,3860000,4627500,1245300,44900300,59272400,1034000,4401600,51378800,32031400
2022-06-08,9693300,5140800,3379400,1259700,38342100,64350000,1146700,2250400,56985400,38251800
2022-06-09,21702400,4701100,3994400,1680400,55900500,86289800,866100,2709600,49176200,49715100
2022-06-10,35438100,16856100,8654200,3449100,85963500,132893900,1258900,10926400,62543600,74190900
2022-06-13,32964400,13265200,13018400,4035800,94442000,170004900,2135800,11103200,89462600,104065100
2022-06-14,22331600,7347900,12557900,2609600,64697500,104011800,988600,6220000,69512800,75592200
2022-06-15,25359400,9000300,9075800,4240900,86051400,125666800,1354600,6900800,86446400,87858800
2022-06-16,28773200,8823600,10548900,2764900,81910300,134473300,1971900,15525600,115958200,100838500
2022-06-17,17456900,7407200,13277800,4210300,82703400,111113900,2591400,6344000,128468400,116937700
2022-06-21,15825200,5608500,6635600,2175600,51633700,76811900,1572500,5421600,70013400,58065800
2022-06-22,20321600,6558700,5115400,1987400,67472900,90059400,2379000,4293600,82425200,48035800
2022-06-23,30743900,6535300,7789000,2895000,57457800,79292100,1743400,5216000,113842200,69348900
2022-06-24,21579700,6143100,4803100,2699100,58422300,98050300,1438900,4959200,94797000,65489300
2022-06-27,17945700,5719700,7858300,1243800,54151500,66009600,1357100,3886400,67958800,47244800
2022-06-28,18484000,2982700,5630500,1686100,61609800,86548900,1423900,4976800,79568000,42459900
2022-06-29,17375400,4785600,3905800,2091400,57302700,65676000,1265200,3051200,71184000,64507500
2022-06-30,24080100,9144400,7321100,2015600,79313600,112508300,1357200,4476000,75533400,75294300
2022-07-01,30977700,11380300,5267700,1943000,56675100,74839700,942100,3976800,69204000,77308400
2022-07-05,29004400,14035400,5097000,1548800,61829300,81438000,1873000,4280000,89865800,51536800
2022-07-06,24663600,11861100,4982800,1511600,63194700,70426200,2066500,3240000,96419000,48001700
2022-07-07,17608500,4588400,4786300,1026100,56620100,64525900,1512200,3207200,67587200,33120100
2022-07-08,13882200,4584100,3757200,975100,59895500,72397800,732800,5435200,43940600,29062200
2022-07-11,19039300,4321700,3602000,881300,55273900,58366900,645700,3113600,45508200,30564300
2022-07-12,16844900,5375100,3906600,1743900,55797100,62219200,980800,5042400,64690200,38211000
2022-07-13,30708300,8456600,4665200,2513700,73939400,84224600,880700,4746400,58978000,51441600
2022-07-14,45394400,12213600,4885900,1898600,63741800,89704800,1226700,4225600,73273600,57782300
2022-07-15,19211500,6783800,3959000,2165700,63818100,79060400,784000,3084000,59920600,59650200
2022-07-18,16172900,5791800,3743600,1363000,59519600,63203600,990700,3815200,51453600,38671600
2022-07-19,14987700,3796200,4684000,1755000,55172600,78506000,1028000,3294400,48776400,40568000
2022-07-20,20189300,4795800,4862300,1306500,67769400,71843800,1101200,4147200,41849400,38507700
2022-07-21,19919200,5863300,8258600,1725000,55049400,64903900,967600,3533600,43159200,40561800
2022-07-22,27424800,5733800,6173800,1346000,57127700,72197300,594600,3590400,40836400,25741200
2022-07-25,29327000,3713400,3960300,1586500,40582400,53631500,603800,4684800,39112000,24699300
2022-07-26,21849400,2672800,4115500,1844100,50074100,52946400,1783700,2520800,37228800,26357800
2022-07-27,33157200,5766100,4904500,1904300,69304400,82342100,654100,5748000,44810800,44817200
2022-07-28,33677200,5606400,5250400,1385700,55139900,73966600,802500,3670400,46665400,40974600
2022-07-29,25835300,7537300,4438300,2219700,57501000,87003700,991700,4623200,51667600,38724000
2022-08-01,15231000,4666900,3757500,2723200,46358800,69997500,913300,4644000,51331000,35131300
2022-08-02,28314600,5725400,4000300,2277500,48676500,63435400,486800,4469600,39864400,36806900
2022-08-03,29568800,4417800,4612000,1098700,53735700,67820600,753100,3915200,57013200,27314900
2022-08-04,25570800,5502000,4000200,1241100,38973700,45656600,1033100,2700800,55991000,24505800
2022-08-05,25529800,6023300,2971100,1663200,53894000,56814900,786900,2719200,45179600,34366100
2022-08-08,23601600,3456300,4297800,912800,43878500,53886100,1262300,4252800,37756600,24369100
2022-08-09,16504700,3205500,2491400,992000,39764200,44931800,619200,3160000,34683000,26425400
2022-08-10,18701400,4077300,3837200,1885800,51459600,68665700,702400,5209600,34788400,45366000
2022-08-11,18682200,4446000,4909900,1709300,45897700,59489700,1051200,4467200,60531600,46985200
2022-08-12,17810000,5151700,4492300,1105400,40928400,61694500,594100,2770400,38381000,36370300
2022-08-15,16144300,5236100,2596200,882200,38266600,54048300,733100,2602400,42024400,25366000
2022-08-16,11741800,4291500,3596400,1269200,41186900,59289000,706800,2853600,39357600,41300800
2022-08-17,29384000,5569100,4063600,1395300,47842200,63563400,544200,4396800,45472400,33158000
2022-08-18,13036800,3646100,2709800,1240300,41937200,49023200,770800,2100000,46866000,15966200
2022-08-19,15279100,8173000,4063300,1824800,51770600,68016900,518600,2844800,39488400,33587400
2022-08-22,12544800,4458100,5263500,1353600,51098900,77695600,589500,3716800,45696200,36810100
2022-08-23,18062300,4425100,4201600,895800,39497100,49105200,886300,2160800,54367000,23244000
2022-08-24,14510700,3202400,2673800,1141300,38057100,49177800,664300,2732800,49093200,20682200
2022-08-25,10157500,2857500,2383200,1274800,38098300,50942300,832800,1689600,39798600,26402600
2022-08-26,29536500,6689300,5994500,1269000,69047700,103087000,913600,4351200,38635200,38230600
2022-08-29,22795300,4702300,4601400,1585500,48321900,65370800,974000,4378400,52125000,34872100
2022-08-30,22031900,4856600,5693700,1741700,51184500,85652400,1434200,3971200,57641800,41870700
2022-08-31,18461800,5438600,6263400,1725900,50044000,76029700,877300,3450400,58304600,39768200
2022-09-01,33299000,7390800,4934100,2314800,57990700,78740100,961800,4958400,56604200,40604600
2022-09-02,30245300,5196900,4179500,1662200,64666800,99632100,637700,4327200,57188200,43208800
2022-09-06,23844000,4863800,4866900,2831100,57005400,76637400,594500,4844000,45568200,45877100
2022-09-07,26791700,3981400,6619500,1726700,49260400,70964200,957300,4394400,60541400,35023000
2022-09-08,21459400,4607100,4018300,2068400,55649800,80821700,697900,3164000,53681600,50760900
2022-09-09,20847200,3927800,2589100,1693600,56125200,76706900,531800,2464000,38678800,41327100
2022-09-12,20706400,4537500,2797200,1947400,45905700,69256300,1000900,2427200,41731800,41969600
2022-09-13,31353100,6526400,5094900,2420200,79562200,122947100,1033500,5641600,61146000,60771600
2022-09-14,18318400,6091100,4272500,1922700,54907200,85023700,769000,3512000,54384200,39233200
2022-09-15,34626100,13181200,4178100,1971000,65299400,87633800,458900,4664800,55886400,47653000
2022-09-16,30933800,7141200,5107500,2969000,79920400,103084800,1049100,5660800,70403600,53893300
2022-09-19,20269900,5582800,2901200,1926500,52613800,73278500,658700,21616800,37625800,36491400
2022-09-20,20117000,5943700,4101400,2013100,51271100,77274900,631600,3777600,42299600,42193600
2022-09-21,32189400,7816100,7367000,2354600,82931000,106746600,653400,4010400,68705800,49644600
2022-09-22,22426500,5975200,7497200,1988000,62757100,89472600,738600,5844000,57748000,52299500
2022-09-23,43070400,9598000,6261200,3253500,74815200,122346900,1130800,20828800,105475600,56801000
2022-09-26,38198700,8240500,7292700,1988500,71176700,92581200,1111600,9041600,72159600,49969700
2022-09-27,19460300,7151300,10194700,2912500,69780100,108294100,1829900,18527200,67671200,60630400
2022-09-28,40035400,8977200,7013100,2764400,79652100,110802200,982600,11395200,63147600,46088700
2022-09-29,34381400,6317000,5705500,1701900,81216000,112952300,1184600,21222400,48563000,41860000
2022-09-30,37430400,6832400,7337500,2153700,78482400,153711200,907100,7930400,43369400,37984300
2022-10-03,35531500,10362200,5613400,2080200,61267400,89756500,1559400,6112000,69550600,47086100
2022-10-04,34280800,8024500,4489600,2562500,66696900,103602800,1072100,7688800,66330800,53441800
2022-10-05,26009100,5296300,5384500,2575900,55766300,88065700,1759100,4501600,61273600,41766800
2022-10-06,25143700,5712600,4463400,1841000,53489400,82333500,2047600,12241600,52670200,34717900
2022-10-07,29761500,5030000,4252700,1455200,71354700,107789500,1295000,6406400,56915400,36380700
2022-10-10,17472600,6110800,4113900,1279500,60393000,76042800,711700,7816000,46331600,31011700
2022-10-11,25190000,5306700,5748900,1924500,66522500,92482800,712600,8125600,53842200,50431900
2022-10-12,18407700,3998500,4127600,1532300,50580200,76991800,499100,6149600,41102400,48265700
2022-10-13,28872900,7083800,7341100,3350900,112894100,147254500,828200,10500800,70134800,83086100
2022-10-14,22558800,5471900,5333400,2127400,77244300,123737000,574900,4932800,53494600,60886900
2022-10-17,18687100,4348000,3907100,2875900,64576500,93168200,513800,3719200,37988400,47222200
2022-10-18,17248800,4528400,6820800,2444200,69781000,97162900,583800,10937600,50375800,48150700
2022-10-19,20047400,8257100,4855600,1961200,53115400,79746900,496500,3305600,62527600,35205700
2022-10-20,21703000,5019800,4991400,2549800,60605500,88283100,768400,3848800,50523600,43124400
2022-10-21,30203300,6898400,4183600,2240300,77897700,131038400,818000,3866400,50548400,54487300
2022-10-24,24087500,4673300,4184700,2357100,63963600,85436900,720500,3692800,44992000,40117200
2022-10-25,28223900,3434100,4968300,1395000,59014500,78846300,440900,5120000,37683600,33950300
2022-10-26,23852900,4448200,5089700,1350100,63492400,104087300,1133400,4164800,45413000,38012100
2022-10-27,21524800,3654900,4389200,1578600,57760300,81971800,637900,4268000,50021200,41232200
2022-10-28,16034900,4645400,4090000,1602500,62651300,100302000,699500,4392800,49328000,36421300
2022-10-31,21769400,6097800,6356000,2062500,47742000,96631300,1415800,4328800,59520800,40083800
2022-11-01,23337200,4603600,7292200,1383000,45895900,85407600,1076000,3250400,43510800,38946100
2022-11-02,43806400,7210900,6802400,3760100,79803100,126990400,916800,4452800,56499200,58039800
2022-11-03,30349500,5378800,3496800,970200,70038900,87100100,814700,16798400,53634400,40828100
2022-11-04,46797200,7692000,4572600,1471900,78313200,103505200,998300,5880800,60590600,41825600
2022-11-07,28855200,4425700,3778200,1299400,47333800,68286900,801400,5656000,38775400,30060300
2022-11-08,50666500,11299600,3781200,1174100,63213800,84641100,716300,4400800,43718600,34839600
2022-11-09,31653500,6040600,8459100,1766100,64862100,78495500,937900,5304800,63028000,42126200
2022-11-10,46849500,9939900,4527300,2620400,99256700,141455800,615900,10920800,58488200,67677700
2022-11-11,23159900,4622400,3746200,1768200,66961800,93839900,919100,10211200,51082600,46076100
2022-11-14,20061300,6187600,6093900,1358300,55290700,71903500,598900,7431200,46245200,38002700
2022-11-15,29900700,9903500,6157300,1980500,73985400,93194500,551300,7284000,51542200,57802100
2022-11-16,15708600,3645800,4086700,1312600,48859800,68508500,539100,4236000,47277200,32852400
2022-11-17,24647700,4574400,3340200,1560300,55462100,74496300,439700,5818400,42859800,35706900
2022-11-18,28557400,4321100,2504900,3023500,53588600,92922500,520600,3657600,47366200,39455400
2022-11-21,21118100,4766500,2302800,811900,40083500,51243200,1051900,8136800,85153600,24630900
2022-11-22,29686300,3203800,3314200,974800,41873400,60429000,659900,4137600,53755000,29582300
2022-11-23,34294200,4167000,2267600,678600,46390000,68261600,433200,3524800,41197400,27916900
2022-11-25,19297900,1436500,1202500,290100,15498800,30545400,278700,1474400,15182600,11266500
2022-11-28,33665500,4052900,2506500,1119800,38714200,67881600,650300,5042400,58262400,34196600
2022-11-29,35118700,2620600,4447800,1153200,35618900,52310000,403500,4314400,38048400,31489600
2022-11-30,36827500,4874700,6014800,2855000,74718100,144566700,598400,4823200,43830200,58607000
2022-12-01,50107700,8625800,5897900,2061800,51547300,76398200,597900,11018400,38902000,58157600
2022-12-02,35815500,5185900,3624000,2204500,53583200,85342700,576500,4314400,36770000,40483300
2022-12-05,42576900,5436200,4141000,2559000,41482100,77289800,1155100,3923200,51753800,53402000
2022-12-06,25644000,3597800,4232500,2695000,53937600,77972200,820600,6495200,64930200,45102200
2022-12-07,38808500,4610700,4078000,2111000,45614300,65927900,893100,6806400,48894200,37775900
2022-12-08,18092100,3217900,2484500,1335100,42594900,60737900,569300,3288000,51280800,46600900
2022-12-09,24143000,5431300,3540500,1676100,47860500,81447700,560700,11598400,48097800,40885600
2022-12-12,24168700,3504400,4998200,2244600,35732500,75405800,543500,4852000,42184800,72570900
2022-12-13,27695800,6750200,5899700,3248600,80667700,123782500,692400,7354400,54557400,55659000
2022-12-14,21961300,5643000,9398500,2902900,64984400,108111300,469400,5572000,52675600,54685100
2022-12-15,29060400,8363000,5857600,2713100,60554100,117705900,399600,5430400,40406600,70330100
2022-12-16,23730900,5372000,6667300,5399200,68300400,119858000,353800,5028800,59101000,59619300
2022-12-19,19577300,3940500,4289700,987800,44167900,79878100,375800,12659200,36836600,37456800
2022-12-20,26872000,7803100,4451200,1565900,51064200,74427200,635600,6608800,28593000,45446400
2022-12-21,21455400,3990100,3875500,1114700,46394700,78167400,580400,4402400,34058200,31318100
2022-12-22,20148800,5672700,6462200,2000400,60278400,100120900,564800,5084800,37359400,25605100
2022-12-23,16348000,2912300,3280100,834900,39373600,59857300,551000,7944800,29630000,17116200
2022-12-27,19464100,6885700,4339000,1043700,38009000,51638200,519000,5281600,32749200,25601100
2022-12-28,19542300,3662500,4684700,1065400,47139000,70911500,496200,4907200,31838000,24395100
2022-12-29,9649200,3345900,5327300,925700,45893600,66970900,442800,4965600,26915800,26624200
2022-12-30,12476200,2864500,5290000,1266100,37858300,84022200,466000,4978400,22661800,24735700
2023-01-03,25649100,7992900,6454700,1723500,42335300,74850700,1032400,5940000,53082800,37396500
2023-01-04,34447800,7574600,3805600,1682900,47754900,85934100,555300,4561600,45705200,44669300
2023-01-05,22716800,4692600,4329700,2067400,45396700,76970500,439500,4448800,38723800,45585700
2023-01-06,32615400,7889000,4838800,1216200,54659700,104189600,516800,6175200,44422400,41229700
2023-01-09,31134600,5134500,3474700,1334000,45568700,73978100,486900,5166400,46003200,48726600
2023-01-10,16411300,4398400,3649100,1527800,35247800,65358100,268400,18122400,31599000,34663700
2023-01-11,16050800,3374200,6273800,883300,44077000,68881100,831000,4167200,32903000,32014700
2023-01-12,26636800,6936900,3988000,1450100,60600000,90157700,643500,4303200,36716000,56642400
2023-01-13,22740500,7468800,3192700,3097000,44802900,63903900,401400,3956800,31808400,65920900
2023-01-17,28431300,6610800,3510100,2861500,36269700,62677300,445900,4362400,33933200,65345200
2023-01-18,18027500,5384700,4348500,2123700,47754500,99632300,470700,5846400,38075200,53693000
2023-01-19,31665300,6678700,3000000,1951300,44150400,86958900,321900,6995200,34293800,61169500
2023-01-20,22162100,5754800,2645400,3445300,60613600,91806400,234800,4633600,28560000,42330100
2023-01-23,24634900,5265500,5152200,1887700,52799900,84178800,305900,10939200,29305000,44997300
2023-01-24,19363200,4604600,4309900,1084700,44875100,59524900,393400,4677600,30755200,34333500
2023-01-25,21882900,6925300,4555300,1147300,50872000,84800300,468900,5066400,26861200,38458700
2023-01-26,20056100,5860100,3067600,1209700,51596300,72287400,401200,3876800,36663000,29944200
2023-01-27,18369000,6052700,4012900,1112700,56441900,68346200,387900,4538400,34841000,30787400
2023-01-30,15401300,4210700,3457400,824800,49405800,74202000,568900,4832000,27525000,31595000
2023-01-31,13269000,5976900,6121200,1226200,46705100,86811800,362700,4666400,27848200,30282100
2023-02-01,27611700,7996000,5194600,2051000,67562200,101459200,709000,4440000,46967200,51418700
2023-02-02,39837600,8842400,4883300,1964300,83070600,101654500,1257000,11626400,49803000,42107300
2023-02-03,35462300,13674400,4386000,1381000,76170800,94736800,490100,6144800,45454800,43155000
2023-02-06,19969200,8957000,2579000,1206900,40802300,60295300,335000,2552800,31714400,32273600
2023-02-07,24785700,6794200,5584800,1238100,67584000,90990700,431600,4283200,41014000,33000500
2023-02-08,12449600,4075600,2872000,972600,56720900,76227500,274300,10204000,26967200,34555500
2023-02-09,22281000,5361300,3378800,1547300,49137800,78694900,322700,3124000,32150400,44329600
2023-02-10,16416400,2971100,2655900,1129700,50050100,70769700,398100,2697600,40003200,28108900
2023-02-13,12356800,3970800,3757200,739700,39636700,64913500,418500,7828000,24744800,32209000
2023-02-14,17614900,5403100,4222800,1267800,64079100,88389300,203300,4117600,27022600,33525300
2023-02-15,22878800,5423800,2966800,860300,43100600,61555700,314000,3173600,31939600,28510000
2023-02-16,19613900,4540400,3347300,1034200,59498600,76431500,204800,3686400,25314200,34379100
2023-02-17,23330400,4809800,2039000,1063100,58230700,89257800,383300,3313600,44680400,35889800
2023-02-21,16102000,4035900,6280600,1016900,46526700,82655900,292200,8300800,33622600,36425200
2023-02-22,21109400,4105700,4145700,1045800,51389200,83742300,409300,3920800,40270400,31065200
2023-02-23,15686500,5073500,4570000,1307500,69294400,96242400,264000,3250400,35023400,42357600
2023-02-24,20021000,6496500,4450400,1640800,74332000,108194400,248200,3160000,37496800,48732600
2023-02-27,15404900,4509200,4547700,1030900,48995000,80444700,255600,4657600,30676400,31664600
2023-02-28,25664000,6761600,5191500,1354800,48243100,96438600,255400,1655200,38007600,32531400
2023-03-01,36704800,6590500,6327400,1426100,58287000,99706800,331700,3965600,37094000,32790300
2023-03-02,14676700,3950700,3003000,1895700,53565900,85127800,310200,2244000,32798600,38401900
2023-03-03,15765100,6894500,3167200,1677500,60511500,90120000,249200,3400800,50675200,33091600
2023-03-06,16153000,4264100,5754600,1837800,56736300,72795900,339500,4308800,33898400,30111100
2023-03-07,34513100,8713300,3536200,1854100,65955800,108310600,314600,2481600,37000400,53804400
2023-03-08,23263500,5718600,3423500,2370200,50876300,74746600,247600,3632800,39399000,50860300
2023-03-09,20883200,5583000,3578700,7124000,71456700,111945300,358900,4271200,37888200,107108500
2023-03-10,35754000,13803400,6751200,16310100,98593600,189253000,412600,5624800,56624800,166569400
2023-03-13,56706500,20554400,5579100,15545800,97123600,157790000,744800,13410400,83327000,165965900
2023-03-14,24328900,10019000,6004900,12319700,73602500,149752400,594300,4953600,61066400,128115500
2023-03-15,34832600,14546100,7838400,11774500,83631500,172996900,1082100,11355200,115347000,132235000
2023-03-16,31403700,10762200,6535500,12343800,98198100,143254200,1625600,11621600,88790400,133892600
2023-03-17,63723800,24156300,6487300,8937700,89923700,140553400,1208000,4109600,67351600,136760600
2023-03-20,28656500,11845700,4602600,6247300,56359500,93055800,833600,3489600,52288800,75384500
2023-03-21,35598100,10734500,8656700,4214800,49757000,91524200,615900,11869600,59712400,115899200
2023-03-22,30862300,11969600,4659900,6463100,75791900,111746600,583800,4698400,49209400,67874100
2023-03-23,27957400,11347100,4743600,6891200,74576000,119351300,409500,4759200,49486200,82366300
2023-03-24,28455900,9245900,4867500,5386000,57195200,107682400,603900,2968800,41298000,76619100
2023-03-27,17072000,6925000,4509700,3698300,50287400,74010400,413800,4939200,40223800,61393300
2023-03-28,24621900,6202600,2419000,3334400,48585900,62871700,358700,4691200,32596800,42980100
2023-03-29,17267900,4996500,4369100,2715900,53274300,77497900,1232100,3072000,36204600,52147200
2023-03-30,18704200,6360300,4066400,4574700,58354800,69840000,666500,2971200,27460800,45061700
2023-03-31,18460400,8003300,4224500,2129200,62138100,112062600,478800,4052800,32294600,49034400
2023-04-03,32416400,9206600,4455300,1836000,47126800,67391100,645100,6167200,62452200,51213500
2023-04-04,38919700,13765400,3496500,3655400,45875400,66601500,764900,3695200,49363000,45939300
2023-04-05,27676300,11440800,3698900,2494100,62795700,65200200,479100,9765600,40552200,57965300
2023-04-06,16111400,6648400,2975500,2465800,46916500,63743300,340500,2229600,33378600,36762300
2023-04-10,20707900,6408100,2777900,1727600,45134700,63681000,322300,2392800,26977200,27900700
2023-04-11,21024200,6031500,3657000,1728900,40113600,59297900,622800,13228800,25575200,53912600
2023-04-12,20592200,10000900,3959000,2194600,62813300,86420400,792000,3059200,33334400,63645800
2023-04-13,28524900,14060100,3570000,2301100,54613800,85814800,522900,8539200,31384600,58550300
2023-04-14,34145100,13272500,3546700,3428400,56278300,78161500,590800,4209600,23560200,65276200
2023-04-17,25510100,7468100,2482500,2589400,43007000,66436400,330400,2506400,23762000,69670600
2023-04-18,25445800,8056900,2653400,2394400,46746900,63560000,295500,3436000,24493600,49507500
2023-04-19,27055300,7373500,2937000,3415800,38960100,55227300,400800,2138400,34246200,39478900
2023-04-20,15975600,5789900,3279800,2056100,62462100,75840400,406200,2300800,30396200,39291800
2023-04-21,23143200,10698700,3384000,2390000,59002300,73457400,246900,2632800,33757600,41545000
2023-04-24,15115500,8303400,3398500,1655600,44043100,64332100,348500,2344000,25251800,32774200
2023-04-25,14439600,8451900,3686800,3605100,57121600,97766700,351300,3125600,30665200,58534300
2023-04-26,14899900,8203600,5637900,4196500,55400500,80447000,371900,5786400,40070000,54294200
2023-04-27,16943200,9107400,4156100,2403200,65430400,92968400,276800,3312800,34114600,46398800
2023-04-28,17740100,6700400,3871000,5410000,59712600,89433100,384500,2912000,38228600,54598700
2023-05-01,13286700,7997700,2813100,2467700,41013400,62122300,274400,2161600,27821400,31950600
2023-05-02,34821200,14680600,4604700,7780100,56519400,103998500,610800,2672800,67648000,76096700
2023-05-03,23335800,11133800,3746400,7890800,59882100,91531800,532500,2816800,59367600,65642400
2023-05-04,35165200,14146800,4185900,14416000,50224500,94901900,880700,3992000,52861000,76076600
2023-05-05,22260200,12508100,2992900,6701400,51806100,87891800,396000,3084000,39073400,55019400
2023-05-08,12247900,6075400,2955600,2593600,36465800,50046800,384900,1961600,32711800,34323600
2023-05-09,9795800,7098800,2571900,3013800,31768800,49220100,348500,1658400,41421200,29736200
2023-05-10,21045500,9392100,3186100,2149500,60446600,96142900,530600,3171200,36052000,39706100
2023-05-11,31069300,8245500,2509600,3632400,44278500,70157100,680700,2362400,38168200,36693200
2023-05-12,17355800,7087500,2281600,2540300,48432800,70481500,806000,1940000,37913200,36253000
2023-05-15,13341900,5518100,1934200,5617800,33375600,54289400,467400,2128000,32544600,33208500
2023-05-16,25027400,9519500,3432000,4834700,40019200,57705500,395000,2423200,44511200,31241400
2023-05-17,19201300,7474300,3131300,5448400,47486100,87287000,476000,8323200,46200600,46818800
2023-05-18,31404600,8812600,3087100,3561600,64213500,97177200,420300,11084800,33154200,42232500
2023-05-19,18823100,8435000,3873100,3699500,61554900,103793300,427200,2890400,36122200,40132900
2023-05-22,13003800,4834300,3076600,4498300,43015900,60745400,306200,2228800,26943600,35286200
2023-05-23,13619000,6345000,3221000,5400700,48216700,86383500,548600,3291200,42803800,42217200
2023-05-24,23978700,6732900,3633800,3933900,62891200,89213700,381300,3039200,33474200,46610700
2023-05-25,21432500,6919200,3487800,2727400,66862800,90961600,382700,5887200,38251000,41658900
2023-05-26,16912800,5823700,5531300,2725700,63007000,93830000,369300,4089600,28785800,44183000
2023-05-30,23317600,4906100,3239600,3821500,72652200,72216000,482300,6355200,40331600,57900500
2023-05-31,35961000,8497900,4479600,4479100,65105400,110811800,455400,3402400,44797600,67667900
2023-06-01,32224600,7300500,3786300,3999200,50488600,88865000,598500,4220000,51623600,48643400
2023-06-02,26595600,8726100,4525700,5258300,53372100,91426200,611500,3809600,55278800,65752900
2023-06-05,12300700,5748800,4318300,3780400,47266200,65460200,354900,3124000,37826200,53591100
2023-06-06,11372900,4967200,3539900,5310100,41390400,64022200,445600,2842400,34750800,46236100
2023-06-07,23061300,9066500,4047400,5385500,69225900,85373300,441400,4487200,60654200,48467100
2023-06-08,18419900,6394100,3472100,3397100,47153900,61952800,487400,1981600,46155200,36261200
2023-06-09,12669100,4379200,4140600,2294900,53196900,85742800,370000,5760000,38387000,34021700
2023-06-12,10282800,4873600,4287900,5838400,44606500,76104300,442700,3579200,36387000,33655200
2023-06-13,17547600,5126700,5444500,5064500,57097800,95899700,449900,5442400,40136400,46054400
2023-06-14,15747200,6807000,5958000,4137000,69525600,100612100,515900,15332000,47605400,57195400
2023-06-15,18198300,6739000,5928700,2470900,71138800,110303100,419000,5164000,46777000,52241800
2023-06-16,19290300,8779100,6474300,3083900,80932000,114165800,427700,4972800,47461800,49861100
2023-06-20,28348000,7584200,4505800,3293900,49204700,76160400,678700,6056000,42552000,50683100
2023-06-21,16163900,6702300,4067600,2549500,53378300,76982300,363900,4289600,34473800,35967600
2023-06-22,18070900,7945000,2511300,4056900,47603000,70637200,410400,13495200,33507400,38690000
2023-06-23,15081200,5419800,2651400,3404300,48922900,92074500,482200,4286400,34905200,35529600
2023-06-26,14255700,3222100,4936600,2389200,52685500,72823600,416400,3320800,32488600,25728300
2023-06-27,23419500,5036900,5254400,3113100,49428100,72813700,386000,2600800,28388400,34348100
2023-06-28,25956600,5866700,3445600,2297900,46498000,75636000,408400,3463200,32903200,36663200
2023-06-29,17501700,6862500,3389400,2373600,46151000,67882300,341000,2787200,28435800,47471000
2023-06-30,20732300,6420900,5137700,1914800,58712500,104964000,407100,3354400,35970600,44762300
2023-07-03,17734800,4085700,1928100,1555300,19432900,32793400,242500,6659200,19539800,19128000
2023-07-05,22271400,5650600,6217000,2341100,34460900,58418400,997900,3724000,32557400,39831600
2023-07-06,29161500,5133000,3248800,2954800,49374700,80658300,513500,3533600,41967800,45808400
2023-07-07,16733400,5201100,3441700,3632300,47133700,86134200,374900,2547200,48916000,33488700
2023-07-10,24983300,3320500,2526300,2174200,48498800,62443500,289900,2747200,30925000,27254400
2023-07-11,14832400,2818800,4775400,2003800,38214100,64463800,825600,7304800,39642000,33744600
2023-07-12,44179100,7062000,4714000,4032600,61975400,91924500,536100,3728800,43077600,46546000
2023-07-13,19564800,4527900,4179500,2471400,46960000,72425200,473000,4013600,53226400,40453700
2023-07-14,15326200,5390000,3437800,3378100,55148500,69815800,1897800,6104800,43988200,47552700
2023-07-17,9777900,4152400,4499600,2111900,40868900,52680200,1770800,6067200,32445800,38568900
2023-07-18,20908700,8238000,6453300,4095900,55262000,80668200,689400,4876800,43209400,47160800
2023-07-19,9273300,3911600,3182200,4456400,54093000,65891700,1335300,11340000,37521000,45599800
2023-07-20,22811500,4972900,10647100,5781700,71941700,70591600,500000,8937600,35449800,45591500
2023-07-21,12288100,3845400,3502300,2942600,60499600,71275600,396700,2669600,31529000,30615700
2023-07-24,10810300,4370000,2631900,4002400,40380100,54023400,517100,4907200,44539600,32299800
2023-07-25,14009400,4090100,3987000,4800800,38894400,55191200,483900,4749600,33606600,36218600
