Date,GDX,GLD,IVV,KBE,QQQ,SPY,VDE,VGT,XLE,XLF
2021-07-21,31.368595123291016,168.75999450683594,406.8193664550781,43.1728401184082,350.89013671875,406.1438903808594,58.203887939453125,49.340476989746094,20.52850341796875,33.56121826171875
2021-07-22,31.172658920288086,169.08999633789062,407.7047424316406,42.29264831542969,353.2095642089844,406.99432373046875,57.55763626098633,49.668212890625,20.299251556396484,33.194435119628906
2021-07-23,30.930068969726562,168.55999755859375,411.7216491699219,42.527950286865234,357.3342590332031,411.181396484375,57.26390075683594,50.15559005737305,20.22422218322754,33.249446868896484
2021-07-26,31.256629943847656,168.16000366210938,412.8215026855469,42.88526153564453,357.6156311035156,412.1908264160156,58.71584701538086,50.16767883300781,20.72441291809082,33.4420166015625
2021-07-27,31.424577713012695,168.44000244140625,410.9388427734375,42.684818267822266,353.6754455566406,410.312255859375,57.99406433105469,49.62104797363281,20.532672882080078,33.432838439941406
2021-07-28,31.900426864624023,169.2899932861328,410.7151184082031,43.26870346069336,355.03411865234375,410.14398193359375,58.564781188964844,49.67305374145508,20.720245361328125,33.386993408203125
2021-07-29,32.721492767333984,171.1699981689453,412.5418395996094,43.60858154296875,355.6649475097656,411.8450622558594,59.03477478027344,49.918540954589844,20.92031478881836,33.753780364990234
2021-07-30,32.58153533935547,169.82000732421875,410.4541320800781,43.103118896484375,353.8112487792969,409.844970703125,58.153541564941406,49.85082244873047,20.58685874938965,33.48786163330078
2021-08-02,32.45091247558594,169.61000061035156,409.6246337890625,42.82425308227539,353.84039306640625,408.98504638671875,57.66675567626953,49.727474212646484,20.432636260986328,33.497032165527344
2021-08-03,32.740150451660156,169.49000549316406,412.8960266113281,43.512718200683594,355.9851989746094,412.3124084472656,58.615135192871094,50.004417419433594,20.78276824951172,33.87298583984375
2021-08-04,32.45091247558594,169.52999877929688,410.929443359375,43.05955123901367,356.49951171875,410.2841796875,56.861053466796875,50.12898254394531,20.220056533813477,33.58872604370117
2021-08-05,31.965734481811523,168.86000061035156,413.483154296875,43.87873077392578,358.7608337402344,412.8825378417969,57.591224670410156,50.445823669433594,20.449312210083008,34.028873443603516
2021-08-06,31.014041900634766,164.63999938964844,414.2008056640625,45.168521881103516,357.1885681152344,413.5647277832031,58.136756896972656,50.367218017578125,20.636877059936523,34.716609954833984
2021-08-09,30.258285522460938,161.72000122070312,413.9118347167969,44.91579818725586,357.84857177734375,413.22833251953125,57.331031799316406,50.243865966796875,20.345104217529297,34.80830383300781
2021-08-10,29.875743865966797,161.77000427246094,414.3966064453125,45.36896514892578,356.01434326171875,413.7423095703125,58.45567321777344,49.865333557128906,20.703567504882812,35.17509460449219
2021-08-11,30.472881317138672,164.0,415.3751220703125,46.10099792480469,355.4029235839844,414.7704162597656,58.81656265258789,49.821800231933594,20.866130828857422,35.57856369018555
2021-08-12,30.00636863708496,164.0399932861328,416.3444519042969,45.93541717529297,356.6839599609375,416.01348876953125,58.72425079345703,50.09148025512695,20.84528923034668,35.64274978637695
2021-08-13,30.622167587280273,166.38999938964844,417.3975830078125,45.57810974121094,357.9358825683594,416.7705383300781,57.842994689941406,50.31884765625,20.599361419677734,35.376827239990234
2021-08-16,30.454221725463867,167.22000122070312,418.46942138671875,45.351531982421875,358.0911560058594,417.75189208984375,56.709983825683594,50.411964416503906,20.220056533813477,35.285133361816406
2021-08-17,30.090341567993164,166.97000122070312,415.6268005371094,44.689208984375,354.9370422363281,415.013427734375,56.30712127685547,49.981441497802734,20.01164436340332,35.03755187988281
2021-08-18,29.381235122680664,167.10000610351562,411.1438903808594,44.28833770751953,351.5209655761719,410.4710693359375,55.08177947998047,49.342899322509766,19.594823837280273,34.606571197509766
2021-08-19,28.8867244720459,166.61000061035156,411.7496643066406,43.67829895019531,353.2192077636719,411.1067199707031,53.53750991821289,49.71417236328125,19.086299896240234,34.349815368652344
2021-08-20,28.78409194946289,166.6999969482422,415.03033447265625,44.39291000366211,356.87799072265625,414.3779296875,53.74732971191406,50.34302520751953,19.127981185913086,34.560726165771484
2021-08-23,29.969043731689453,168.72999572753906,418.6465759277344,44.78507614135742,362.2156677246094,418.0229187011719,55.778377532958984,51.050498962402344,19.84491729736328,34.8449821472168
2021-08-24,29.959716796875,168.64999389648438,419.3734436035156,45.116233825683594,363.32208251953125,418.6865234375,56.76033020019531,51.12306594848633,20.17420768737793,35.05589294433594
2021-08-25,29.558509826660156,167.47999572753906,420.24951171875,45.586830139160156,363.7393798828125,419.5650634765625,57.255516052246094,51.12669372558594,20.328428268432617,35.46852111816406
2021-08-26,29.371902465820312,167.6699981689453,417.7703552246094,44.99422836303711,361.4296569824219,417.0883483886719,56.424625396728516,50.82677459716797,20.019977569580078,35.2943000793457
2021-08-27,30.426231384277344,170.19000244140625,421.44256591796875,46.057430267333984,364.9428405761719,420.81744384765625,58.111568450927734,51.408470153808594,20.553516387939453,35.761959075927734
2021-08-30,30.01569366455078,169.35000610351562,423.3157958984375,45.116233825683594,369.0382995605469,422.6679992675781,57.38140869140625,51.9176139831543,20.31175422668457,35.25761795043945
2021-08-31,30.416900634765625,169.69000244140625,422.8591613769531,45.429962158203125,368.7374572753906,422.0418395996094,57.079254150390625,51.60075759887695,20.17420768737793,35.21178436279297
2021-09-01,30.211633682250977,169.6999969482422,423.0455322265625,45.090091705322266,369.3487854003906,422.2661437988281,56.365882873535156,51.63461685180664,19.878257751464844,35.01003646850586
2021-09-02,30.323598861694336,169.25,424.3130798339844,45.12494659423828,369.1741943359375,423.5653381347656,57.83461380004883,51.674537658691406,20.382617950439453,35.129241943359375
2021-09-03,31.05136489868164,171.05999755859375,424.126708984375,44.95936965942383,370.3096618652344,423.4624938964844,57.574440002441406,51.92365646362305,20.26590347290039,34.9091682434082
2021-09-07,30.18364143371582,167.7100067138672,422.756591796875,44.750205993652344,370.8336486816406,421.94842529296875,57.238731384277344,51.86923599243164,20.145029067993164,34.69827651977539
2021-09-08,30.03435516357422,167.2899932861328,422.1974182128906,44.27090072631836,369.54296875,421.4343566894531,56.533729553222656,51.5681037902832,19.8865966796875,34.6157341003418
2021-09-09,29.819761276245117,168.02999877929688,420.31475830078125,44.41033172607422,368.27154541015625,419.6305236816406,56.63444900512695,51.4000129699707,19.92828369140625,34.716609954833984
2021-09-10,29.390562057495117,167.17999267578125,417.10870361328125,43.93973922729492,365.4765930175781,416.32196044921875,56.5756950378418,50.88603591918945,19.919939041137695,34.45985412597656
2021-09-13,29.959716796875,167.74000549316406,418.0779113769531,44.54977035522461,365.2242126464844,417.3874206542969,58.321388244628906,50.8896598815918,20.49098777770996,34.85415267944336
2021-09-14,30.10900115966797,168.82000732421875,415.8504638671875,43.59986877441406,364.1858215332031,415.1349182128906,57.34782409667969,50.82556915283203,20.19504737854004,34.38649368286133
2021-09-15,30.099668502807617,167.8300018310547,419.3081359863281,44.22732162475586,366.8935546875,418.6024169921875,59.65584945678711,51.25971603393555,20.94948959350586,34.716609954833984
2021-09-16,28.849401473999023,164.02999877929688,418.52532958984375,44.0007438659668,367.1457824707031,417.9388732910156,58.99281692504883,51.34559631347656,20.711904525756836,34.6157341003418
2021-09-17,28.53217124938965,163.77000427246094,414.48980712890625,44.02688980102539,362.7980651855469,413.8676452636719,58.44727325439453,50.656253814697266,20.557680130004883,34.45985412597656
2021-09-20,28.410877227783203,164.94000244140625,407.499755859375,43.016937255859375,355.3014221191406,406.9667053222656,56.68480682373047,49.68513870239258,19.929916381835938,33.66047668457031
2021-09-21,28.429536819458008,166.0399932861328,407.2666931152344,42.8680305480957,355.7387390136719,406.5823974609375,56.84426498413086,49.71053695678711,19.976322174072266,33.61443328857422
2021-09-22,28.457529067993164,165.4199981689453,411.2836608886719,43.56001663208008,359.06134033203125,410.5484924316406,58.573158264160156,50.445823669433594,20.592275619506836,34.176204681396484
2021-09-23,27.88838005065918,163.50999450683594,416.21392822265625,45.040340423583984,362.37432861328125,415.5366516113281,60.62099838256836,51.097660064697266,21.313703536987305,35.01426696777344
2021-09-24,27.692441940307617,163.3000030517578,417.0119323730469,45.408233642578125,362.7144470214844,416.2211608886719,61.11617660522461,51.10250473022461,21.474023818969727,35.19845199584961
2021-09-27,27.692441940307617,163.63999938964844,415.7022399902344,46.9936637878418,359.8192443847656,415.0303649902344,63.46617126464844,50.601837158203125,22.237634658813477,35.67734146118164
2021-09-28,27.4032039642334,162.0500030517578,407.40386962890625,46.573219299316406,349.63714599609375,406.666748046875,63.575279235839844,49.019996643066406,22.313570022583008,35.08794021606445
2021-09-29,26.97400665283203,161.32000732421875,408.10552978515625,46.967376708984375,349.06396484375,407.35113525390625,63.569313049316406,48.90812301635742,22.313570022583008,35.11556625366211
2021-09-30,27.496505737304688,164.22000122070312,403.05364990234375,46.34547805786133,347.7814636230469,402.3724060058594,62.78764343261719,48.63664245605469,21.976064682006836,34.56300354003906
